measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Tonga,Female,All ages,Stomach cancer,Rate,2019,8.316377217,10.69019117,6.524700132
Prevalence,Tonga,Both,All ages,Stomach cancer,Rate,2019,13.36961321,16.47996342,10.62225543
Prevalence,Tonga,Male,Age-standardized,Stomach cancer,Rate,2019,25.00891408,31.02092423,19.72440566
Prevalence,Tonga,Female,Age-standardized,Stomach cancer,Rate,2019,9.982580825,12.78094897,7.840311428
Prevalence,Tonga,Both,Age-standardized,Stomach cancer,Rate,2019,17.00507523,20.92914481,13.58535136
Prevalence,Mali,Male,All ages,Stomach cancer,Number,1990,650.173456,786.3300127,527.3279505
Prevalence,Mali,Female,All ages,Stomach cancer,Number,1990,519.8989293,631.3000472,423.574421
Prevalence,Mali,Both,All ages,Stomach cancer,Number,1990,1170.072385,1378.718151,969.7050886
Prevalence,Mali,Male,All ages,Stomach cancer,Rate,1990,15.24961046,18.44311894,12.36830841
Prevalence,Mali,Female,All ages,Stomach cancer,Rate,1990,11.79110534,14.31763932,9.606502982
Prevalence,Mali,Both,All ages,Stomach cancer,Rate,1990,13.49130595,15.89705785,11.18100743
Prevalence,Mali,Male,Age-standardized,Stomach cancer,Rate,1990,29.90900925,35.85555945,24.32592404
Prevalence,Mali,Female,Age-standardized,Stomach cancer,Rate,1990,22.31169263,26.90733726,18.15299681
Prevalence,Mali,Both,Age-standardized,Stomach cancer,Rate,1990,26.09993376,30.66069247,21.80989377
Prevalence,Eritrea,Male,All ages,Stomach cancer,Number,2019,216.4540831,292.0655326,149.9699317
Prevalence,Eritrea,Female,All ages,Stomach cancer,Number,2019,160.1229776,225.0700475,114.3262609
Prevalence,Eritrea,Both,All ages,Stomach cancer,Number,2019,376.5770607,507.0109803,275.8881536
Prevalence,Eritrea,Male,All ages,Stomach cancer,Rate,2019,6.413692399,8.654114809,4.443718488
Prevalence,Eritrea,Female,All ages,Stomach cancer,Rate,2019,4.799362297,6.746019317,3.426698367
Prevalence,Eritrea,Both,All ages,Stomach cancer,Rate,2019,5.611162127,7.554684306,4.110853581
Prevalence,Eritrea,Male,Age-standardized,Stomach cancer,Rate,2019,15.56135196,20.14247296,10.97205405
Prevalence,Eritrea,Female,Age-standardized,Stomach cancer,Rate,2019,9.299621979,12.89870162,6.699512187
Prevalence,Eritrea,Both,Age-standardized,Stomach cancer,Rate,2019,11.93877378,15.54112134,8.989242277
Prevalence,Seychelles,Male,All ages,Stomach cancer,Number,2019,8.496884524,10.36365116,6.933613509
Prevalence,Seychelles,Female,All ages,Stomach cancer,Number,2019,3.414412808,4.05669082,2.801496091
Prevalence,Seychelles,Both,All ages,Stomach cancer,Number,2019,11.91129733,13.96292006,10.08352146
Prevalence,Seychelles,Male,All ages,Stomach cancer,Rate,2019,15.80813468,19.28118393,12.89972764
Prevalence,Seychelles,Female,All ages,Stomach cancer,Rate,2019,7.05526874,8.382420505,5.788786801
Prevalence,Seychelles,Both,All ages,Stomach cancer,Rate,2019,11.66113149,13.66966521,9.871743304
Prevalence,Seychelles,Male,Age-standardized,Stomach cancer,Rate,2019,14.99711653,17.93480451,12.39962874
Prevalence,Seychelles,Female,Age-standardized,Stomach cancer,Rate,2019,5.972707992,7.022421763,4.911267696
Prevalence,Seychelles,Both,Age-standardized,Stomach cancer,Rate,2019,10.40183215,12.07122294,8.872013722
Prevalence,Sweden,Male,All ages,Stomach cancer,Number,2019,1354.559087,1721.530246,1057.595263
Prevalence,Sweden,Female,All ages,Stomach cancer,Number,2019,763.2158144,927.1115239,601.5897715
Prevalence,Sweden,Both,All ages,Stomach cancer,Number,2019,2117.774901,2514.155178,1758.514823
Prevalence,Sweden,Male,All ages,Stomach cancer,Rate,2019,26.37207079,33.5166756,20.59044704
Prevalence,Sweden,Female,All ages,Stomach cancer,Rate,2019,15.00560094,18.22795767,11.82786817
Prevalence,Sweden,Both,All ages,Stomach cancer,Rate,2019,20.71670749,24.5942179,17.20231795
Prevalence,Sweden,Male,Age-standardized,Stomach cancer,Rate,2019,14.44029022,18.30713952,11.24088613
Prevalence,Sweden,Female,Age-standardized,Stomach cancer,Rate,2019,7.65809511,9.299702619,6.015988523
Prevalence,Sweden,Both,Age-standardized,Stomach cancer,Rate,2019,10.92571505,13.03809186,9.0505408
Prevalence,Cyprus,Male,All ages,Stomach cancer,Number,2019,230.8415924,281.9749091,182.4624784
Prevalence,Cyprus,Female,All ages,Stomach cancer,Number,2019,145.9059149,176.9246946,118.5335957
Prevalence,Cyprus,Both,All ages,Stomach cancer,Number,2019,376.7475073,439.113704,320.6110394
Prevalence,Cyprus,Male,All ages,Stomach cancer,Rate,2019,35.55859957,43.43512266,28.10633101
Prevalence,Cyprus,Female,All ages,Stomach cancer,Rate,2019,21.96416282,26.63362073,17.84363025
Prevalence,Cyprus,Both,All ages,Stomach cancer,Rate,2019,28.68321618,33.4313912,24.40933403
Prevalence,Cyprus,Male,Age-standardized,Stomach cancer,Rate,2019,24.92054504,30.55941171,19.73994379
Prevalence,Cyprus,Female,Age-standardized,Stomach cancer,Rate,2019,14.34422115,17.37061429,11.65415883
Prevalence,Cyprus,Both,Age-standardized,Stomach cancer,Rate,2019,19.47186851,22.60466899,16.59913908
Prevalence,United States of America,Male,All ages,Stomach cancer,Number,2019,54191.64719,66327.92585,44005.14843
Prevalence,United States of America,Female,All ages,Stomach cancer,Number,2019,30906.73935,37259.7236,25529.43143
Prevalence,United States of America,Both,All ages,Stomach cancer,Number,2019,85098.38653,99580.43321,73419.96144
Prevalence,United States of America,Male,All ages,Stomach cancer,Rate,2019,33.59908142,41.12363245,27.28340329
Prevalence,United States of America,Female,All ages,Stomach cancer,Rate,2019,18.54148604,22.35275088,15.31554627
Prevalence,United States of America,Both,All ages,Stomach cancer,Rate,2019,25.9463126,30.36185707,22.38558624
Prevalence,United States of America,Male,Age-standardized,Stomach cancer,Rate,2019,22.16029641,27.13594639,18.04175213
Prevalence,United States of America,Female,Age-standardized,Stomach cancer,Rate,2019,10.92085294,13.24561987,8.965412527
Prevalence,United States of America,Both,Age-standardized,Stomach cancer,Rate,2019,16.17597455,18.94125365,13.93186314
Prevalence,Benin,Male,All ages,Stomach cancer,Number,1990,226.8119881,272.1043333,191.6161074
Prevalence,Benin,Female,All ages,Stomach cancer,Number,1990,138.6330332,165.8213688,115.4868335
Prevalence,Benin,Both,All ages,Stomach cancer,Number,1990,365.4450213,426.0379569,315.8815429
Prevalence,Benin,Male,All ages,Stomach cancer,Rate,1990,9.599589034,11.51654194,8.109958821
Prevalence,Benin,Female,All ages,Stomach cancer,Rate,1990,5.567767349,6.659702823,4.638171769
Prevalence,Benin,Both,All ages,Stomach cancer,Rate,1990,7.530838039,8.779495312,6.509468183
Prevalence,Benin,Male,Age-standardized,Stomach cancer,Rate,1990,23.3256608,27.94123799,19.65844278
Prevalence,Benin,Female,Age-standardized,Stomach cancer,Rate,1990,12.89162664,15.36999271,10.78387094
Prevalence,Benin,Both,Age-standardized,Stomach cancer,Rate,1990,17.92977932,20.78336325,15.54201594
Prevalence,Jamaica,Male,All ages,Stomach cancer,Number,2019,272.4070931,345.4937091,209.0629494
Prevalence,Jamaica,Female,All ages,Stomach cancer,Number,2019,131.9195394,164.8764169,105.8630824
Prevalence,Jamaica,Both,All ages,Stomach cancer,Number,2019,404.3266325,509.0893216,313.5139265
Prevalence,Jamaica,Male,All ages,Stomach cancer,Rate,2019,19.51752097,24.75405701,14.97901707
Prevalence,Jamaica,Female,All ages,Stomach cancer,Rate,2019,9.322616836,11.65164515,7.481234085
Prevalence,Jamaica,Both,All ages,Stomach cancer,Rate,2019,14.38498935,18.1121991,11.15408714
Prevalence,Jamaica,Male,Age-standardized,Stomach cancer,Rate,2019,19.05439497,24.10817829,14.67413722
Prevalence,Jamaica,Female,Age-standardized,Stomach cancer,Rate,2019,8.506059197,10.68154512,6.810707398
Prevalence,Jamaica,Both,Age-standardized,Stomach cancer,Rate,2019,13.66753222,17.22250935,10.58808014
Prevalence,Somalia,Male,All ages,Stomach cancer,Number,1990,296.3938687,395.6309929,202.7690111
Prevalence,Somalia,Female,All ages,Stomach cancer,Number,1990,168.1583913,236.6893553,111.2683917
Prevalence,Somalia,Both,All ages,Stomach cancer,Number,1990,464.55226,607.5511523,336.3940244
Prevalence,Somalia,Male,All ages,Stomach cancer,Rate,1990,8.036224854,10.72687378,5.497743168
Prevalence,Somalia,Female,All ages,Stomach cancer,Rate,1990,4.861039481,6.842098641,3.216491552
Prevalence,Somalia,Both,All ages,Stomach cancer,Rate,1990,6.49947786,8.500152949,4.706436071
Prevalence,Somalia,Male,Age-standardized,Stomach cancer,Rate,1990,21.6309533,28.27635172,15.07805224
Prevalence,Somalia,Female,Age-standardized,Stomach cancer,Rate,1990,10.16155592,14.15654657,6.807828313
Prevalence,Somalia,Both,Age-standardized,Stomach cancer,Rate,1990,15.5190651,19.80795592,11.52550677
Prevalence,Bolivia (Plurinational State of),Male,All ages,Stomach cancer,Number,2019,1910.173375,2465.762179,1442.216788
Prevalence,Bolivia (Plurinational State of),Female,All ages,Stomach cancer,Number,2019,1709.067606,2203.992225,1259.467973
Prevalence,Bolivia (Plurinational State of),Both,All ages,Stomach cancer,Number,2019,3619.240982,4571.812066,2749.686686
Prevalence,Bolivia (Plurinational State of),Male,All ages,Stomach cancer,Rate,2019,31.7695881,41.01002024,23.98663593
Prevalence,Bolivia (Plurinational State of),Female,All ages,Stomach cancer,Rate,2019,28.48842526,36.73831716,20.99405493
Prevalence,Bolivia (Plurinational State of),Both,All ages,Stomach cancer,Rate,2019,30.13083957,38.06116713,22.89164187
Prevalence,Bolivia (Plurinational State of),Male,Age-standardized,Stomach cancer,Rate,2019,46.14646311,59.05868734,35.1394781
Prevalence,Bolivia (Plurinational State of),Female,Age-standardized,Stomach cancer,Rate,2019,36.74971366,46.72843073,27.28013921
Prevalence,Bolivia (Plurinational State of),Both,Age-standardized,Stomach cancer,Rate,2019,41.10978881,51.19488543,31.77165455
Prevalence,Micronesia (Federated States of),Male,All ages,Stomach cancer,Number,2019,11.47216067,15.37310078,7.353083112
Prevalence,Micronesia (Federated States of),Female,All ages,Stomach cancer,Number,2019,5.39730609,7.295885878,3.70141067
Prevalence,Micronesia (Federated States of),Both,All ages,Stomach cancer,Number,2019,16.86946676,21.96807951,11.70802944
Prevalence,Micronesia (Federated States of),Male,All ages,Stomach cancer,Rate,2019,22.06370353,29.56614257,14.14173411
Prevalence,Micronesia (Federated States of),Female,All ages,Stomach cancer,Rate,2019,10.76877205,14.55684199,7.385100474
Prevalence,Micronesia (Federated States of),Both,All ages,Stomach cancer,Rate,2019,16.51996983,21.51295094,11.46546573
Prevalence,Micronesia (Federated States of),Male,Age-standardized,Stomach cancer,Rate,2019,28.909689,37.7700713,19.52127388
Prevalence,Micronesia (Federated States of),Female,Age-standardized,Stomach cancer,Rate,2019,14.46989808,19.20769643,10.33821349
Prevalence,Micronesia (Federated States of),Both,Age-standardized,Stomach cancer,Rate,2019,21.56312122,27.48445013,15.48626939
Prevalence,Syrian Arab Republic,Male,All ages,Stomach cancer,Number,2019,503.0676047,690.3335209,363.8564382
Prevalence,Syrian Arab Republic,Female,All ages,Stomach cancer,Number,2019,348.527365,477.2857257,246.6632313
Prevalence,Syrian Arab Republic,Both,All ages,Stomach cancer,Number,2019,851.5949696,1158.495736,621.8976024
Prevalence,Syrian Arab Republic,Male,All ages,Stomach cancer,Rate,2019,7.127624794,9.780868962,5.155235889
Prevalence,Syrian Arab Republic,Female,All ages,Stomach cancer,Rate,2019,4.688762186,6.420957111,3.318377113
Prevalence,Syrian Arab Republic,Both,All ages,Stomach cancer,Rate,2019,5.876616296,7.994451778,4.291539658
Prevalence,Syrian Arab Republic,Male,Age-standardized,Stomach cancer,Rate,2019,7.802929925,10.60679387,5.724541631
Prevalence,Syrian Arab Republic,Female,Age-standardized,Stomach cancer,Rate,2019,5.840452647,7.793134388,4.299438258
Prevalence,Syrian Arab Republic,Both,Age-standardized,Stomach cancer,Rate,2019,6.794406648,9.074681882,5.061815135
Prevalence,Zimbabwe,Male,All ages,Stomach cancer,Number,2019,510.2086093,638.0295485,397.8944609
Prevalence,Zimbabwe,Female,All ages,Stomach cancer,Number,2019,665.5967955,906.2871727,457.7128607
Prevalence,Zimbabwe,Both,All ages,Stomach cancer,Number,2019,1175.805405,1501.076736,899.4429046
Prevalence,Zimbabwe,Male,All ages,Stomach cancer,Rate,2019,7.079195409,8.852723706,5.520825383
Prevalence,Zimbabwe,Female,All ages,Stomach cancer,Rate,2019,8.529249903,11.61356219,5.865333787
Prevalence,Zimbabwe,Both,All ages,Stomach cancer,Rate,2019,7.833035729,9.999943577,5.991951031
Prevalence,Zimbabwe,Male,Age-standardized,Stomach cancer,Rate,2019,15.73703819,19.08720131,12.661576
Prevalence,Zimbabwe,Female,Age-standardized,Stomach cancer,Rate,2019,15.26297296,20.71942957,10.75641533
Prevalence,Zimbabwe,Both,Age-standardized,Stomach cancer,Rate,2019,15.46246217,19.46339059,12.01576302
Prevalence,Kyrgyzstan,Male,All ages,Stomach cancer,Number,2019,816.2740443,942.474819,702.0044852
Prevalence,Kyrgyzstan,Female,All ages,Stomach cancer,Number,2019,333.6530085,382.8932901,285.7121886
Prevalence,Kyrgyzstan,Both,All ages,Stomach cancer,Number,2019,1149.927053,1311.324726,995.2734948
Prevalence,Kyrgyzstan,Male,All ages,Stomach cancer,Rate,2019,25.2477599,29.15121227,21.71334592
Prevalence,Kyrgyzstan,Female,All ages,Stomach cancer,Rate,2019,10.1033385,11.59438225,8.651643721
Prevalence,Kyrgyzstan,Both,All ages,Stomach cancer,Rate,2019,17.59519993,20.06476904,15.2288235
Prevalence,Kyrgyzstan,Male,Age-standardized,Stomach cancer,Rate,2019,36.49129824,41.9124685,31.44718225
Prevalence,Kyrgyzstan,Female,Age-standardized,Stomach cancer,Rate,2019,12.39589045,14.1651219,10.68781229
Prevalence,Kyrgyzstan,Both,Age-standardized,Stomach cancer,Rate,2019,23.04389187,26.18225021,19.99926581
Prevalence,Switzerland,Male,All ages,Stomach cancer,Number,2019,1893.034489,2449.31201,1436.174554
Prevalence,Switzerland,Female,All ages,Stomach cancer,Number,2019,1000.283907,1287.394845,762.9291471
Prevalence,Switzerland,Both,All ages,Stomach cancer,Number,2019,2893.318397,3708.585466,2237.0774
Prevalence,Switzerland,Male,All ages,Stomach cancer,Rate,2019,43.31587573,56.04445943,32.86213687
Prevalence,Switzerland,Female,All ages,Stomach cancer,Rate,2019,22.70842577,29.22641268,17.32000263
Prevalence,Switzerland,Both,All ages,Stomach cancer,Rate,2019,32.97152362,42.26210064,25.49316743
Prevalence,Switzerland,Male,Age-standardized,Stomach cancer,Rate,2019,24.9816571,32.50649576,18.93412078
Prevalence,Switzerland,Female,Age-standardized,Stomach cancer,Rate,2019,11.46045055,14.8278858,8.730936942
Prevalence,Switzerland,Both,Age-standardized,Stomach cancer,Rate,2019,17.92107826,23.13979246,13.69277744
Prevalence,Zimbabwe,Male,All ages,Stomach cancer,Number,1990,323.9648007,386.5272846,271.3698875
Prevalence,Zimbabwe,Female,All ages,Stomach cancer,Number,1990,305.3523683,364.6812138,250.3262211
Prevalence,Zimbabwe,Both,All ages,Stomach cancer,Number,1990,629.317169,718.7882028,546.1176523
Prevalence,Zimbabwe,Male,All ages,Stomach cancer,Rate,1990,6.402128567,7.63847605,5.362758254
Prevalence,Zimbabwe,Female,All ages,Stomach cancer,Rate,1990,5.785481125,6.909578894,4.742906156
Prevalence,Zimbabwe,Both,All ages,Stomach cancer,Rate,1990,6.087313965,6.952757179,5.282534429
Prevalence,Zimbabwe,Male,Age-standardized,Stomach cancer,Rate,1990,15.49789748,18.14375837,13.01943043
Prevalence,Zimbabwe,Female,Age-standardized,Stomach cancer,Rate,1990,13.74329387,16.24918291,11.32852489
Prevalence,Zimbabwe,Both,Age-standardized,Stomach cancer,Rate,1990,14.66794166,16.60263319,12.79081464
Prevalence,Saudi Arabia,Male,All ages,Stomach cancer,Number,2019,956.3334207,1233.978591,723.8567798
Prevalence,Saudi Arabia,Female,All ages,Stomach cancer,Number,2019,452.6873021,594.3114644,340.0989866
Prevalence,Saudi Arabia,Both,All ages,Stomach cancer,Number,2019,1409.020723,1817.928572,1083.229798
Prevalence,Saudi Arabia,Male,All ages,Stomach cancer,Rate,2019,4.585957666,5.917364652,3.471149786
Prevalence,Saudi Arabia,Female,All ages,Stomach cancer,Rate,2019,3.042569021,3.994443057,2.285848612
Prevalence,Saudi Arabia,Both,All ages,Stomach cancer,Rate,2019,3.943305191,5.087680444,3.031542132
Prevalence,Netherlands,Male,All ages,Stomach cancer,Number,1990,3405.732208,3717.2657,3143.412306
Prevalence,Netherlands,Female,All ages,Stomach cancer,Number,1990,1907.433369,2063.164046,1746.701437
Prevalence,Netherlands,Both,All ages,Stomach cancer,Number,1990,5313.165577,5679.864444,4986.305408
Prevalence,Netherlands,Male,All ages,Stomach cancer,Rate,1990,46.18575598,50.41051852,42.62838791
Prevalence,Netherlands,Female,All ages,Stomach cancer,Rate,1990,25.26622525,27.32906342,23.1371395
Prevalence,Netherlands,Both,All ages,Stomach cancer,Rate,1990,35.60308617,38.06030517,33.41282303
Prevalence,Netherlands,Male,Age-standardized,Stomach cancer,Rate,1990,40.0456066,43.60554063,36.99489082
Prevalence,Netherlands,Female,Age-standardized,Stomach cancer,Rate,1990,16.78324256,18.05471138,15.43814514
Prevalence,Netherlands,Both,Age-standardized,Stomach cancer,Rate,1990,26.97164223,28.78097447,25.35271722
Prevalence,Uganda,Male,All ages,Stomach cancer,Number,2019,1013.142626,1323.478544,778.0095399
Prevalence,Uganda,Female,All ages,Stomach cancer,Number,2019,558.8417207,713.3564267,422.359298
Prevalence,Uganda,Both,All ages,Stomach cancer,Number,2019,1571.984347,1988.580186,1215.365093
Prevalence,Uganda,Male,All ages,Stomach cancer,Rate,2019,5.009938656,6.544533955,3.847217528
Prevalence,Uganda,Female,All ages,Stomach cancer,Rate,2019,2.674497951,3.413972563,2.021322022
Prevalence,Uganda,Both,All ages,Stomach cancer,Rate,2019,3.823118446,4.836293446,2.955808507
Prevalence,Uganda,Male,Age-standardized,Stomach cancer,Rate,2019,14.44396719,18.27927058,11.31630365
Prevalence,Uganda,Female,Age-standardized,Stomach cancer,Rate,2019,6.356343831,7.859630413,4.973148659
Prevalence,Uganda,Both,Age-standardized,Stomach cancer,Rate,2019,9.918267114,12.22862769,7.889291554
Prevalence,France,Male,All ages,Stomach cancer,Number,2019,13408.52584,17293.11012,10197.01764
Prevalence,France,Female,All ages,Stomach cancer,Number,2019,6343.600836,8185.748193,4848.353322
Prevalence,France,Both,All ages,Stomach cancer,Number,2019,19752.12667,25296.11416,15203.07803
Prevalence,France,Male,All ages,Stomach cancer,Rate,2019,41.77285914,53.87487499,31.76774141
Prevalence,France,Female,All ages,Stomach cancer,Rate,2019,18.59984764,24.00114275,14.21568529
Prevalence,France,Both,All ages,Stomach cancer,Rate,2019,29.83510468,38.20916231,22.96387786
Prevalence,France,Male,Age-standardized,Stomach cancer,Rate,2019,24.36931793,31.61179999,18.3465043
Prevalence,France,Female,Age-standardized,Stomach cancer,Rate,2019,9.127067127,11.83296572,6.957436705
Prevalence,France,Both,Age-standardized,Stomach cancer,Rate,2019,16.18610998,20.85333416,12.47559347
Prevalence,Malta,Male,All ages,Stomach cancer,Number,1990,55.17555068,61.17192035,49.22991655
Prevalence,Malta,Female,All ages,Stomach cancer,Number,1990,29.68951993,32.79601038,26.61451795
Prevalence,Malta,Both,All ages,Stomach cancer,Number,1990,84.86507061,92.43216823,77.35925312
Prevalence,Malta,Male,All ages,Stomach cancer,Rate,1990,30.15609261,33.43339708,26.90651754
Prevalence,Malta,Female,All ages,Stomach cancer,Rate,1990,15.81560415,17.47043128,14.17755092
Prevalence,Malta,Both,All ages,Stomach cancer,Rate,1990,22.89384446,24.93520205,20.86901826
Prevalence,Malta,Male,Age-standardized,Stomach cancer,Rate,1990,28.88078539,32.01739872,25.8612254
Prevalence,Malta,Female,Age-standardized,Stomach cancer,Rate,1990,12.49985303,13.78525754,11.24006783
Prevalence,Malta,Both,Age-standardized,Stomach cancer,Rate,1990,19.71645581,21.48415737,17.96025439
Prevalence,Kuwait,Male,All ages,Stomach cancer,Number,2019,126.3270651,159.0977593,97.54588389
Prevalence,Kuwait,Female,All ages,Stomach cancer,Number,2019,55.37223757,69.18282435,43.92864489
Prevalence,Kuwait,Both,All ages,Stomach cancer,Number,2019,181.6993027,221.4247834,149.6629247
Prevalence,Kuwait,Male,All ages,Stomach cancer,Rate,2019,5.326971185,6.708848803,4.113323715
Prevalence,Kuwait,Female,All ages,Stomach cancer,Rate,2019,2.694381868,3.366397236,2.137543098
Prevalence,Kuwait,Both,All ages,Stomach cancer,Rate,2019,4.104750683,5.002185027,3.38102009
Prevalence,Kuwait,Male,Age-standardized,Stomach cancer,Rate,2019,8.287527541,10.45408366,6.483097084
Prevalence,Kuwait,Female,Age-standardized,Stomach cancer,Rate,2019,4.600587322,5.666173483,3.702369239
Prevalence,Kuwait,Both,Age-standardized,Stomach cancer,Rate,2019,6.825761735,8.289855403,5.599042834
Prevalence,Latvia,Male,All ages,Stomach cancer,Number,2019,422.6277228,528.6018624,328.7319828
Prevalence,Latvia,Female,All ages,Stomach cancer,Number,2019,475.2081723,624.9923227,365.473892
Prevalence,Latvia,Both,All ages,Stomach cancer,Number,2019,897.835895,1094.169731,740.7631266
Prevalence,Latvia,Male,All ages,Stomach cancer,Rate,2019,47.90381317,59.91572131,37.26096193
Prevalence,Latvia,Female,All ages,Stomach cancer,Rate,2019,46.00051178,60.49973124,35.37815016
Prevalence,Latvia,Both,All ages,Stomach cancer,Rate,2019,46.87723083,57.12808692,38.67624838
Prevalence,Latvia,Male,Age-standardized,Stomach cancer,Rate,2019,29.98934347,37.5521842,23.37868302
Prevalence,Latvia,Female,Age-standardized,Stomach cancer,Rate,2019,23.10245172,30.8321201,17.39637078
Prevalence,Latvia,Both,Age-standardized,Stomach cancer,Rate,2019,25.44841507,31.25606311,21.0274008
Prevalence,Lebanon,Male,All ages,Stomach cancer,Number,2019,427.3006965,597.3381233,326.2706842
Prevalence,Lebanon,Female,All ages,Stomach cancer,Number,2019,327.2720587,428.2249315,252.0108054
Prevalence,Lebanon,Both,All ages,Stomach cancer,Number,2019,754.5727553,991.7951689,601.7059739
Prevalence,Lebanon,Male,All ages,Stomach cancer,Rate,2019,16.77236201,23.44665321,12.80674259
Prevalence,Lebanon,Female,All ages,Stomach cancer,Rate,2019,12.44654374,16.28590097,9.5842692
Prevalence,Lebanon,Both,All ages,Stomach cancer,Rate,2019,14.57528903,19.15746512,11.62252204
Prevalence,Lebanon,Male,Age-standardized,Stomach cancer,Rate,2019,17.98672998,25.17027131,13.65011587
Prevalence,Lebanon,Female,Age-standardized,Stomach cancer,Rate,2019,11.36155676,14.8672019,8.726932655
Prevalence,Lebanon,Both,Age-standardized,Stomach cancer,Rate,2019,14.34282165,18.87451305,11.38176195
Prevalence,Colombia,Male,All ages,Stomach cancer,Number,2019,7644.282619,9934.876177,5786.505902
Prevalence,Colombia,Female,All ages,Stomach cancer,Number,2019,6327.658438,7985.357056,4888.526814
Prevalence,Colombia,Both,All ages,Stomach cancer,Number,2019,13971.94106,17808.0523,10655.35213
Prevalence,Colombia,Male,All ages,Stomach cancer,Rate,2019,32.73784557,42.54767363,24.78162387
Prevalence,Colombia,Female,All ages,Stomach cancer,Rate,2019,25.90468814,32.69111097,20.01305282
Prevalence,Colombia,Both,All ages,Stomach cancer,Rate,2019,29.24427011,37.2735248,22.3024127
Prevalence,Colombia,Male,Age-standardized,Stomach cancer,Rate,2019,31.8466592,41.33746477,24.05452542
Prevalence,Colombia,Female,Age-standardized,Stomach cancer,Rate,2019,22.38563013,28.34617969,17.28502764
Prevalence,Colombia,Both,Age-standardized,Stomach cancer,Rate,2019,26.6855099,34.00111408,20.34596599
Prevalence,Malaysia,Male,All ages,Stomach cancer,Number,2019,1695.218721,2165.967374,1326.264289
Prevalence,Malaysia,Female,All ages,Stomach cancer,Number,2019,1083.796333,1377.461545,850.4730856
Prevalence,Malaysia,Both,All ages,Stomach cancer,Number,2019,2779.015054,3467.504657,2203.85432
Prevalence,Malaysia,Male,All ages,Stomach cancer,Rate,2019,10.46759801,13.37436609,8.189386578
Prevalence,Malaysia,Female,All ages,Stomach cancer,Rate,2019,7.17437744,9.118345145,5.629853811
Prevalence,Malaysia,Both,All ages,Stomach cancer,Rate,2019,8.878244588,11.07779334,7.040752678
Prevalence,Malaysia,Male,Age-standardized,Stomach cancer,Rate,2019,12.31472534,15.6207715,9.683039959
Prevalence,Malaysia,Female,Age-standardized,Stomach cancer,Rate,2019,8.148632943,10.34046437,6.432934785
Prevalence,Malaysia,Both,Age-standardized,Stomach cancer,Rate,2019,10.23584204,12.67123051,8.201115824
Prevalence,Pakistan,Male,All ages,Stomach cancer,Number,2019,5986.459695,7929.251334,4355.041759
Prevalence,Pakistan,Female,All ages,Stomach cancer,Number,2019,3409.581158,4525.21127,2534.292116
Prevalence,Pakistan,Both,All ages,Stomach cancer,Number,2019,9396.040853,11527.02155,7711.185688
Prevalence,Pakistan,Male,All ages,Stomach cancer,Rate,2019,5.212596937,6.904246135,3.792070521
Prevalence,Pakistan,Female,All ages,Stomach cancer,Rate,2019,3.121845785,4.143327603,2.320422596
Prevalence,Pakistan,Both,All ages,Stomach cancer,Rate,2019,4.193484546,5.144548379,3.441528035
Prevalence,Pakistan,Male,Age-standardized,Stomach cancer,Rate,2019,9.886073518,12.96026737,7.239083308
Prevalence,Pakistan,Female,Age-standardized,Stomach cancer,Rate,2019,5.590429873,7.28295082,4.281966579
Prevalence,Pakistan,Both,Age-standardized,Stomach cancer,Rate,2019,7.809575679,9.528748351,6.45996339
Prevalence,Malta,Male,All ages,Stomach cancer,Number,2019,87.55603432,105.4124948,71.50826835
Prevalence,Malta,Female,All ages,Stomach cancer,Number,2019,37.51311328,45.24024417,30.91199335
Prevalence,Malta,Both,All ages,Stomach cancer,Number,2019,125.0691476,148.5450186,103.5131438
Prevalence,Malta,Male,All ages,Stomach cancer,Rate,2019,39.90681176,48.04553586,32.59246524
Prevalence,Malta,Female,All ages,Stomach cancer,Rate,2019,17.06541471,20.58063064,14.06244217
Prevalence,Malta,Both,All ages,Stomach cancer,Rate,2019,28.4752366,33.82012776,23.56745303
Prevalence,Malta,Male,Age-standardized,Stomach cancer,Rate,2019,21.1759095,25.21122219,17.4935155
Prevalence,Malta,Female,Age-standardized,Stomach cancer,Rate,2019,8.254435565,9.962339036,6.858459646
Prevalence,Malta,Both,Age-standardized,Stomach cancer,Rate,2019,14.34863987,17.01949168,11.96554256
Prevalence,Tuvalu,Male,All ages,Stomach cancer,Number,2019,1.123678752,1.502103621,0.841711764
Prevalence,Tuvalu,Female,All ages,Stomach cancer,Number,2019,0.646548692,0.860696134,0.459140537
Prevalence,Tuvalu,Both,All ages,Stomach cancer,Number,2019,1.770227444,2.320881221,1.33011554
Prevalence,Tuvalu,Male,All ages,Stomach cancer,Rate,2019,18.34666782,24.52533353,13.74290126
Prevalence,Tuvalu,Female,All ages,Stomach cancer,Rate,2019,11.39667908,15.17144452,8.093245581
Prevalence,Tuvalu,Both,All ages,Stomach cancer,Rate,2019,15.0046811,19.67209507,11.2742346
Prevalence,Tuvalu,Male,Age-standardized,Stomach cancer,Rate,2019,21.7077767,28.68013671,16.50614143
Prevalence,Tuvalu,Female,Age-standardized,Stomach cancer,Rate,2019,12.05824921,15.8875782,8.655149479
Prevalence,Tuvalu,Both,Age-standardized,Stomach cancer,Rate,2019,16.8315892,21.97522395,12.79055886
